time,P2,P3,P8
470.0,4.222379892930598,0.09421338475724562,0.15713698384682953
480.0,4.223234173004365,0.09416541788038638,0.15716959527850635
490.0,4.223978596138608,0.0941258276158146,0.15719802659876847
500.0,4.224627278991086,0.09409314316885008,0.1572228132177196
510.0,4.225192534965769,0.09406614959192176,0.15724442236982708
520.0,4.225685144025241,0.09404383098989727,0.15726326327584958
530.0,4.226114429567078,0.09402537363320479,0.15727969006632186
540.0,4.22648853780672,0.09401010024441973,0.1572940122958159
550.0,4.226814560154186,0.09399745714786131,0.15730649957121204
560.0,4.2270986651471425,0.09398698973758624,0.15731738652840407
570.0,4.227346232684221,0.09397832219055828,0.15732687790098743
580.0,4.227561973276599,0.09397113845877086,0.15733515302294449
590.0,4.227749975712835,0.09396518161760388,0.1573423676406564
600.0,4.227913806767809,0.09396023865657008,0.15734865767918385
610.0,4.228056581910648,0.09395613312548673,0.15735414191927322
620.0,4.228181002452888,0.0939527222081231,0.15735892340729055
630.0,4.22828942458037,0.09394988737783223,0.15736309206572566
640.0,4.228383900332632,0.0939475310047317,0.15736672624751316
650.0,4.228466203121441,0.09394557418400593,0.15736989370513962
660.0,4.228537929040533,0.09394394382136428,0.15737265542168088
670.0,4.228600370635618,0.09394259432756777,0.15737506085240233
680.0,4.228654799223238,0.09394146632326604,0.15737715858788157
690.0,4.228702213356419,0.09394052654089814,0.1573789868629686
700.0,4.228743524387731,0.0939397422705953,0.15738058056945806
710.0,4.228779568685747,0.09393908027278407,0.15738197172094548
720.0,4.228810969357345,0.09393852683543537,0.15738318423281492
730.0,4.228838372104497,0.09393805879755307,0.15738424284095612
740.0,4.228862256160935,0.09393766509734151,0.15738516595076457
750.0,4.22888308303244,0.0939373335821312,0.1573859712750073
760.0,4.228901236635238,0.09393705503622717,0.15738667356215802
770.0,4.228917054435861,0.09393682136209901,0.15738728578055472
780.0,4.228930838738127,0.09393662545467157,0.1573878195497465
790.0,4.228942840415869,0.09393646193262345,0.15738828452162398
800.0,4.228953306234701,0.09393632369953306,0.15738869017860654
810.0,4.228962416590651,0.09393620825034586,0.15738904347486896
820.0,4.228970360979431,0.09393611031261287,0.1573893516973743
830.0,4.22897728975525,0.09393602688026184,0.15738962063886958
840.0,4.2289833287136265,0.09393595609032147,0.15738985515209672
850.0,4.228988597154031,0.09393589576192009,0.15739005983587973
860.0,4.228993189468841,0.09393584432693065,0.15739023833445304
870.0,4.228997192896378,0.09393580088985581,0.1573903940173311
880.0,4.2290006764690515,0.09393576361413844,0.15739052954990454
890.0,4.229003705939459,0.09393573179574759,0.15739064747405435
900.0,4.22900634133832,0.09393570482031262,0.15739075011050993
910.0,4.229008640466327,0.09393568226897181,0.1573908396933218
920.0,4.229010585673245,0.09393566267136494,0.15739091555649903
930.0,4.229012170801547,0.09393564489811063,0.15739097747455164
940.0,4.229013460557805,0.09393562909324579,0.1573910279436184
950.0,4.229014495737155,0.09393561503475457,0.15739106853977836
960.0,4.229015330664026,0.09393560270109941,0.15739110135753312
970.0,4.229016037609782,0.09393559228676807,0.15739112917943643
980.0,4.229016711210342,0.09393558421782086,0.15739115564572342
990.0,4.229017472883822,0.09393557916743771,0.15739118542394004
1000.0,4.229018058441263,0.09393557462003319,0.15739120838217235
1010.0,4.229018528664555,0.09393557073426989,0.15739122686000892
1020.0,4.229018999848826,0.09393556809074065,0.15739124532726498
1030.0,4.229019499455125,0.093935566475645,0.15739126484424407
1040.0,4.229020053107459,0.0939355655851914,0.1573912864006198
1050.0,4.229020564838611,0.09393556584923213,0.1573913063133387
1060.0,4.229021072872273,0.0939355666030142,0.15739132605649278
1070.0,4.229021555283123,0.09393556743750821,0.15739134479287056
1080.0,4.229021979264914,0.09393556782947697,0.15739136126743536
1090.0,4.2290223346965865,0.09393556757983154,0.15739137509440104
1100.0,4.229022720749191,0.09393556795136117,0.15739139007810835
1110.0,4.229023057494802,0.09393556786189718,0.15739140315495517
1120.0,4.22902333099562,0.0939355671117223,0.15739141379112262
1130.0,4.229023526545323,0.09393556549908659,0.1573914214227927
1140.0,4.229023660334476,0.09393556334589072,0.15739142667260397
1150.0,4.229023763783947,0.0939355612293213,0.15739143074778855
1160.0,4.229023826137536,0.09393555901323762,0.15739143323478452
1170.0,4.229023864174478,0.09393555701213771,0.15739143477731846
1180.0,4.229023901846936,0.0939355556440144,0.1573914362941431
1190.0,4.229023901076798,0.09393555423522927,0.15739143632686806
1200.0,4.229023871251725,0.09393555289626139,0.1573914352365034
