time,P1,P4,P6
410.0,1.318007722288757,1.151620083209134,6.224810321438041
420.0,1.1496346466863905,1.131433412208321,6.607822735887312
430.0,1.0572306428735885,1.1095231104921939,7.61762621505072
440.0,0.9924217172708193,0.9885547680120261,7.172855628612008
450.0,0.9037356313111515,0.9946112706419895,7.5325754518905566
460.0,0.8698188512683722,0.9426852163448776,7.1643263276080305
470.0,0.7819901890178856,0.9476623921634918,6.373815270672927
480.0,0.7561625654967836,1.0126473749615172,6.816411058939586
490.0,0.6674324610845386,0.9861584688569401,6.765469451831428
500.0,0.6411742403588011,0.9345651041656886,6.39304755671884
510.0,0.6437730515726885,1.0004568776869989,7.464716660170665
520.0,0.5588610869081376,0.9846672529099126,6.680033751611809
530.0,0.5923112499836145,0.8817096659936519,6.8346285080651805
540.0,0.5522350646227046,0.9594099897219046,6.166790156380707
550.0,0.5692037346890129,0.9469113312381598,7.189227293893169
560.0,0.6369143637941208,1.0343822954056596,6.923646410900304
570.0,0.7227007158623203,0.946989654907306,6.050294823440019
580.0,1.034339736617824,0.9251927487694416,5.663851299221353
590.0,1.603564536056398,1.1064942932868913,4.956183802110435
600.0,2.096041682556185,1.1187632728644439,5.221411768087608
610.0,2.275086001556738,1.231842165564486,4.563593808999001
620.0,2.9195884255500433,1.3630869295471535,5.0551140515972035
630.0,3.109689533888779,1.3675483262071408,5.189717990821506
640.0,3.3073028439514953,1.4895435160687793,5.011804340426101
650.0,3.6779227148865186,1.4342089045167359,5.772144460851649
660.0,3.9368707719543843,1.4603362976045957,5.8306691829062895
670.0,4.358512599291386,1.3468283933462992,5.914180208936327
680.0,4.3840662371458485,1.405440553832597,6.292677274667579
690.0,4.518209246115804,1.290003208854655,6.640897895876313
700.0,4.496015878445045,1.2605564779883482,6.651994860368065
710.0,5.0269247441964,1.250431357279596,6.122126874739925
720.0,4.77116147215104,1.111152595387508,6.594271788119787
730.0,4.882524307260991,1.1696475736378047,6.3957752919484285
740.0,4.607390425657341,1.049555370828461,6.714065038749213
750.0,5.238773595444213,1.0600886972948789,6.751213153938555
760.0,5.083592274809149,1.0173929111647828,6.831770201167247
770.0,5.025465354079154,1.0489853441643953,6.973128227560145
780.0,5.1214280312027345,1.0053980146606416,6.707057578173795
790.0,5.1974204544557505,0.9655845005987013,6.4743226943940915
800.0,4.759200983326626,1.056899646027737,6.836655911874017
810.0,5.3280695277954875,1.0319593925662403,7.158391485900152
820.0,5.369617574297114,0.9667388729555536,7.059517212665475
830.0,5.51002407410812,0.9454652035795429,7.234692002519856
840.0,5.410984919672887,0.8738246583105485,6.899583414786834
850.0,5.058443945466017,0.9140700708769286,6.385673973656301
860.0,5.402249535679519,0.8829620221870393,7.22967121193359
870.0,5.930305158554393,0.8742433173903007,6.875293862973471
880.0,5.1683108610671,0.9802016648746608,7.211459001767262
890.0,5.636693296883454,0.8926799153226322,6.951209661807096
900.0,4.969888840742257,0.8906187201864597,7.251536412883429
910.0,5.372621298949009,0.9163175314073027,6.684339676667122
920.0,5.612614486628518,0.9189403338868203,7.459848930865645
930.0,4.924442987163109,0.9710897943054029,6.525287731056118
940.0,5.4335629983261,0.9071735715065544,6.904832107499797
950.0,5.631311466293211,0.8019045048144958,7.115293889521388
960.0,5.340493927870153,0.9551368259648927,7.306595382761295
970.0,5.520306738231506,0.9735040045332235,6.726724063772479
980.0,5.6377080292032415,0.834109302443963,7.311164890497153
990.0,5.748610784327076,0.8587874149699373,7.121597650926524
1000.0,5.244537460631704,0.9321252332588298,7.035249759489131
1010.0,5.549821357666873,0.8787579183776821,6.935477656407298
1020.0,5.311166128733735,0.9287963797496516,6.663706776229591
1030.0,5.721057118209348,0.8318726058369176,6.980284799719543
1040.0,5.720440784093135,1.0079668926841778,7.078420120988676
1050.0,5.236355054398817,0.9102646462325845,7.107752646396533
1060.0,5.504577142451085,0.8495267487936358,7.255118482716618
1070.0,5.072397635343284,0.8591075482397599,6.800728083466111
1080.0,5.662247644163991,0.8386922135140737,7.096176536123325
1090.0,5.479623949456981,0.8578199852320155,6.4468801851077995
1100.0,5.3731564400614875,0.8786899695297542,6.5706860041673485
1110.0,5.820930049856877,0.8772966502175575,6.8155516815741
1120.0,5.392221842384486,0.8751997531350543,7.129058119511157
1130.0,5.619175066534022,0.8452179244924517,7.307721320459392
1140.0,5.062040420365799,0.8943299342128184,6.523052732447447
1150.0,5.476871998559905,0.8809640404577559,7.274508013145379
1160.0,5.470868638710731,0.9607229400531805,6.648907873562679
1170.0,5.38413368121029,0.96403096769152,7.09123031274944
1180.0,5.020413519580242,0.8184771223340626,6.797956642882884
1190.0,6.101607727906338,0.8541863500105943,7.0646660245815776
1200.0,5.73998073241072,0.9220443179731586,6.800642624780593
